StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q7,Q28,Q11,Q12,Q13,Q9,Q14,Q29,Q10_1,Q10_2,Q10_3,Q10_4,Q26_1,Q26_2,Q26_3,Q26_4,Q27_1,Q27_2,Q27_3,Q27_4,Q2,Q3,Q4,Q5,Q6,Q15,Q17,Q18,Q19,Q20
5/25/21 11:45,5/25/21 12:06,IP Address,98.164.64.53,100,1247,TRUE,5/25/21 12:06,R_1dGC91KFPELBotj,,,,,29.97009277,-90.02539825,anonymous,EN,,,Yes,,,,,,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,25 - 34,"$10,000 - $19,999",4 year degree,White,Democrat,Moderately involved,Democrats,six," Patrice Talon, Paul Biya,  Idriss Déby",The Trans-Pacific Partnership
5/25/21 12:01,5/25/21 12:06,IP Address,173.91.66.25,100,279,TRUE,5/25/21 12:06,R_6nZ9YYULlIbTJDj,,,,,42.04069519,-80.23950195,anonymous,EN,Yes,,,,,,,,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,45 - 54,"$50,000 - $59,999",4 year degree,Black or African American,Democrat,Highly involved,"Democrats have held a majority in the House of Representatives since January 3, 2019, as a result of the 2018 elections, when they won 235 seats.",6,"Lotay Tshering, Hubert Minnis,  Ali Asadov",The Trans-Pacific Partnership
5/25/21 12:02,5/25/21 12:06,IP Address,172.220.70.20,100,221,TRUE,5/25/21 12:06,R_1FM4BcPIFrGr4dU,,,,,43.12049866,-89.35230255,anonymous,EN,,Yes,,,,,,,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,25 - 34,"$30,000 - $39,999",4 year degree,Black or African American,Democrat,Moderately involved,Democrats,six years,"Ashraf Ghani, Ilir Meta,Abdelmadjid Tebboune","The Trans-Pacific Partnership (TPP) was the centerpiece of President Barack Obama's strategic pivot to Asia. Before President Donald J. Trump withdrew the United States in 2017, the TPP was set to become the world's largest free trade deal, covering 40 percent of the global economy."
5/25/21 12:01,5/25/21 12:06,IP Address,47.201.223.104,100,297,TRUE,5/25/21 12:06,R_2alF6k6zIMQr1go,,,,,27.18080139,-82.48220062,anonymous,EN,,,,,,Yes,,,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Strongly Agree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat disagree,Somewhat agree,35 - 44,"$70,000 - $79,999",4 year degree,Black or African American,Democrat,Moderately involved,"The United States House of Representatives is the lower house of the United States Congress, with the Senate being the upper house.","A Senate term is six years long, so senators may choose to run for reelection every six years unless they are appointed or elected in a special election to serve the remainder of a term. ","Dictators or leaders of one-party states, whether popularly elected or not, are also often called presidents.",The Trans-Pacific Partnership (TPP) was the centerpiece of President Barack Obama's strategic pivot to Asia.
5/25/21 12:05,5/25/21 12:06,IP Address,122.178.250.195,100,58,TRUE,5/25/21 12:06,R_26eFmZHkmd1YEKW,,,,,12.96339417,77.58551025,anonymous,EN,,,,Yes,,,,,Neither agree nor disagree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,25 - 34,"$40,000 - $49,999",Professional degree,White,Democrat,Not very involved,I don't know,I don't know,I don't know,I don't know
5/25/21 11:45,5/25/21 12:06,IP Address,76.174.72.88,100,1256,TRUE,5/25/21 12:06,R_W37cMBMAEOx6B9f,,,,,33.73379517,-116.9299011,anonymous,EN,,,,,Yes,,,,Strongly Agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat disagree,Somewhat agree,35 - 44,"$20,000 - $29,999",2 year degree,White,Democrat,Moderately involved,Senate,Two years,"Vladimir Putin, Angela Murkel, Boris Johnson",I don't know
5/25/21 11:51,5/25/21 12:06,IP Address,47.26.227.211,100,887,TRUE,5/25/21 12:06,R_2zTPPYS8SV0V7zh,,,,,41.80560303,-85.42620087,anonymous,EN,,,Yes,,,,,,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,35 - 44,"$80,000 - $89,999",4 year degree,Black or African American,Democrat,Highly involved,"Democrats have held a majority in the House of Representatives since January 3, 2019, as a result of the 2018 elections, when they won 235 seats.",six,Algeria. Burkina Faso. Cape Verde,The Trans-Pacific Partnership
5/25/21 11:57,5/25/21 12:06,IP Address,99.106.77.70,100,557,TRUE,5/25/21 12:06,R_1DYkkkUaWnZWvKw,,,,,33.98750305,-81.00250244,anonymous,EN,,,,,Yes,,,,Strongly Agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,25 - 34,"$50,000 - $59,999",Professional degree,White,Democrat,Highly involved,I don't know,I don't know,I don't know,I don't know
5/25/21 12:00,5/25/21 12:06,IP Address,97.90.166.182,100,399,TRUE,5/25/21 12:06,R_wNMRV39pCjHhq13,,,,,35.72509766,-81.13059998,anonymous,EN,,,,,Yes,,,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,25 - 34,"$50,000 - $59,999",Professional degree,Black or African American,Democrat,Not very involved,"The speaker of the United States House of Representatives, commonly known as the speaker of the House, ",Six years,Algeria. Burkina Faso. Cape Verde.,TPP — The Paradise Project
5/25/21 11:53,5/25/21 12:06,IP Address,184.170.241.53,100,821,TRUE,5/25/21 12:06,R_1IAyHg6GNPSrJbD,,,,,33.44129944,-112.042099,anonymous,EN,,,,,,,Yes,,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,45 - 54,"$60,000 - $69,999",4 year degree,White,Democrat,Not very involved,Democrats,6 years,I don't know,The Trans-Pacific Partnership
5/25/21 12:03,5/25/21 12:07,IP Address,74.64.19.211,100,218,TRUE,5/25/21 12:07,R_8dWygZUlPihPyil,,,,,40.72599792,-73.84799957,anonymous,EN,,,,,,Yes,,,Strongly Agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly Agree,Somewhat disagree,Neither agree nor disagree,25 - 34,"$50,000 - $59,999",4 year degree,White,Democrat,Not very involved,Democratic,I don't know,I don't know,I don't know
5/25/21 11:59,5/25/21 12:07,IP Address,98.20.112.198,100,456,TRUE,5/25/21 12:07,R_3qBvrCnBIs7HwvK,,,,,37.88679504,-84.5667038,anonymous,EN,,,,,,,,Yes,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,25 - 34,"Less than $10,000",Less than high school,White,Democrat,Moderately involved,Democrat's,6,"Kim Jong Un, Vladmir Putin, Xi jinping",I don't know.
5/25/21 12:05,5/25/21 12:07,IP Address,64.121.136.37,100,117,TRUE,5/25/21 12:07,R_2ymcsdNfytMn2cj,,,,,40.65609741,-75.2335968,anonymous,EN,,,Yes,,,,,,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly Agree,Strongly disagree,Strongly Agree,Somewhat disagree,Strongly Agree,35 - 44,"$100,000 - $149,999",Professional degree,White,Republican,Moderately involved,Democrats,6 years,"Boris Johnson, Angela Merkel, Vladamir Putin",Trans Pacific Pact
5/25/21 11:58,5/25/21 12:07,IP Address,70.236.171.131,100,535,TRUE,5/25/21 12:07,R_332nG5daqEvUYqh,,,,,34.18469238,-79.770401,anonymous,EN,,,,Yes,,,,,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Strongly Agree,Strongly Agree,Strongly disagree,25 - 34,"$70,000 - $79,999",4 year degree,White,Democrat,Highly involved,Democrate,6 Year,"Ram Nath Govind, Viladimir Putin, Felipe VI",Trans - Pacific Partnership
5/25/21 12:04,5/25/21 12:07,IP Address,63.75.241.12,100,164,TRUE,5/25/21 12:07,R_WqcAeJ9OHK8SSbv,,,,,42.58360291,-83.49890137,anonymous,EN,,Yes,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,35 - 44,"$70,000 - $79,999",4 year degree,White,Democrat,Neutral,I don't know.,I don't know.,I don't know.,I don't know.
5/25/21 12:04,5/25/21 12:07,IP Address,72.132.52.191,100,187,TRUE,5/25/21 12:07,R_3iqJixNQVjidNzU,,,,,33.72369385,-116.3802948,anonymous,EN,,,,,,,,Yes,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat disagree,Strongly Agree,35 - 44,"$40,000 - $49,999",4 year degree,Black or African American,Republican,Moderately involved,california ,I don't know.,"Ilir Meta, Abdelaziz Djerad,  Abdelaziz Djerad",The Trans-Pacific Partnership
5/25/21 11:58,5/25/21 12:07,IP Address,50.231.89.154,100,554,TRUE,5/25/21 12:07,R_cYKDYqyuGSjLf33,,,,,33.89830017,-84.58930206,anonymous,EN,,,,,,Yes,,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,45 - 54,"$40,000 - $49,999",Some college,White,Democrat,Moderately involved,democrat,4,"joe biden, donald trump,parak obama",trance-pacific partnership
5/25/21 12:02,5/25/21 12:07,IP Address,66.190.141.6,100,299,TRUE,5/25/21 12:07,R_3dLItILgWxOtGGl,,,,,38.57589722,-90.51670074,anonymous,EN,,Yes,,,,,,,Strongly Agree,Strongly disagree,Strongly Agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Somewhat disagree,Somewhat agree,25 - 34,"$10,000 - $19,999",Some college,White,Democrat,Moderately involved,Democratic,6 years,"Justin Trudeau, Angela Merkel, Boris Johnson",Trans-Pacific Partnership
5/25/21 12:05,5/25/21 12:07,IP Address,34.206.54.238,100,126,TRUE,5/25/21 12:07,R_1jO4odYuYC4mLKj,,,,,39.0480957,-77.47280121,anonymous,EN,,Yes,,,,,,,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,45 - 54,"$50,000 - $59,999",4 year degree,White,Democrat,Neutral,DEMOCRAT,I don't know.,I don't know.,I don't know.
5/25/21 12:00,5/25/21 12:07,IP Address,12.198.49.157,100,444,TRUE,5/25/21 12:07,R_vVUmoabraqIEVu9,,,,,32.7203064,-117.1551971,anonymous,EN,,,,,,,,Yes,Somewhat agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,35 - 44,"$40,000 - $49,999",4 year degree,White,Democrat,Moderately involved,I don't know.,I don't know.,I don't know.,I don't know.
5/25/21 11:51,5/25/21 12:07,IP Address,184.170.252.179,100,989,TRUE,5/25/21 12:07,R_3n2yVjlk8QSWjI1,,,,,33.44129944,-112.042099,anonymous,EN,,,,,,,,Yes,Strongly Agree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly Agree,Somewhat agree,Somewhat disagree,Somewhat agree,35 - 44,"$50,000 - $59,999",2 year degree,Other,Independent,Neutral,democrats,6,I don't know,I don't know
5/25/21 12:02,5/25/21 12:07,IP Address,98.156.235.43,100,307,TRUE,5/25/21 12:07,R_1cV2PMnla6btbbf,,,,,30.51539612,-97.66889954,anonymous,EN,Yes,,,,,,,,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Somewhat disagree,Strongly Agree,Somewhat agree,35 - 44,"$50,000 - $59,999",Professional degree,Black or African American,Democrat,Neutral,Democrats have help a majority in the House of representatives since ,A senator's term of office is six years and approximately one-third of the total membership of the Senate is elected every two years,"Afghanistan	President – Ashraf Ghani	President – Ashraf Ghani Albania	President – Ilir Meta	Prime Minister – Edi Rama Algeria	President – Abdelmadjid Tebboune	Prime Minister – Abdelaziz Djerad"," the TPP was set to become the world's largest free trade deal, covering 40 percent of the global economy."
5/25/21 12:05,5/25/21 12:07,IP Address,71.81.193.47,100,125,TRUE,5/25/21 12:07,R_2VsaxHEnmZ5QgbZ,,,,,35.53970337,-82.51509857,anonymous,EN,,,Yes,,,,,,Somewhat disagree,Strongly Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly Agree,Strongly disagree,Strongly disagree,Strongly Agree,Strongly Agree,25 - 34,"$20,000 - $29,999",Some college,White,Other,Neutral,Democrats,6 years,"Vladimir Putin, Xi Jinping, Raul Castro",I don't remember
5/25/21 12:04,5/25/21 12:07,IP Address,50.231.89.122,100,201,TRUE,5/25/21 12:07,R_1ps7kNEViF8AZVR,,,,,33.89830017,-84.58930206,anonymous,EN,,,,Yes,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,55 - 64,"$40,000 - $49,999",Some college,White,Democrat,Moderately involved,democrat,4,"donald trump,joe biden, parakobama",trance-pacific partnership
5/25/21 12:02,5/25/21 12:07,IP Address,2.56.137.176,100,352,TRUE,5/25/21 12:07,R_2cBg49mQTeVpFRD,,,,,41.84829712,-87.65170288,anonymous,EN,,,,,,Yes,,,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,25 - 34,"$70,000 - $79,999",4 year degree,White,Democrat,Neutral,"""i don't know""","""i don't know""","""i don't know""","""i don't know"""
5/25/21 12:03,5/25/21 12:07,IP Address,208.180.100.112,100,250,TRUE,5/25/21 12:07,R_2EgdXocb4sZYMFd,,,,,35.16549683,-101.8856964,anonymous,EN,,,,,,Yes,,,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,25 - 34,"$60,000 - $69,999",4 year degree,Black or African American,Democrat,Neutral,"The speaker of the United States House of Representatives, commonly known as the speaker of the House, is the presiding officer of the United States House of Representatives.",15,"Afghanistan,Albania,Algeria","The Trans-Pacific Partnership (TPP) was the centerpiece of President Barack Obama's strategic pivot to Asia. Before President Donald J. Trump withdrew the United States in 2017, the TPP was set to become the world's largest free trade deal, covering 40 percent of the global economy."
5/25/21 12:06,5/25/21 12:08,IP Address,72.203.152.86,100,109,TRUE,5/25/21 12:08,R_3kzIyYBaqWzC1C1,,,,,30.51260376,-91.11869812,anonymous,EN,,,,,,,,Yes,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,25 - 34,"$60,000 - $69,999",4 year degree,White,Democrat,Highly involved,Democrat,4,boris johnson,I don't know
5/25/21 12:05,5/25/21 12:08,IP Address,97.95.106.32,100,166,TRUE,5/25/21 12:08,R_DdtY2xH4UuMUrDj,,,,,43.17720032,-85.24729919,anonymous,EN,Yes,,,,,,,,Strongly Agree,Somewhat disagree,Strongly Agree,Somewhat agree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Strongly Agree,Strongly disagree,Somewhat disagree,35 - 44,"$40,000 - $49,999",Some college,White,Democrat,Moderately involved,Democrats,8,I don't know,I don't know
5/25/21 12:04,5/25/21 12:08,IP Address,177.96.10.60,100,192,TRUE,5/25/21 12:08,R_OIomcIn69aTQDkJ,,,,,-25.50259399,-49.290802,anonymous,EN,,,Yes,,,,,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,18 - 24,"$50,000 - $59,999",Professional degree,Asian,Democrat,Moderately involved,I don't know,I don't know,I don't know,I don't know
5/25/21 11:44,5/25/21 12:08,IP Address,107.2.34.87,100,1414,TRUE,5/25/21 12:08,R_3GjGoJHR2HPMfgu,,,,,32.33830261,-111.0455017,anonymous,EN,,,,,,,,Yes,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat disagree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,25 - 34,"$70,000 - $79,999",Professional degree,White,Democrat,Highly involved,Democrats,6 years,I don't know,Trans-Pacific Partnership
5/25/21 12:00,5/25/21 12:08,IP Address,3.86.24.198,100,450,TRUE,5/25/21 12:08,R_AnRFbc7kGkwtXH3,,,,,39.0480957,-77.47280121,anonymous,EN,,,,,,Yes,,,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly Agree,Strongly Agree,Somewhat agree,25 - 34,"$40,000 - $49,999",Doctorate,White,Republican,Highly involved,Democrats,2 years,"Ashraf Ghani, Ilir Meta, Edi Rama",The Trans Pacific Partnership
5/25/21 12:06,5/25/21 12:08,IP Address,192.158.228.42,100,95,TRUE,5/25/21 12:08,R_1djf7wtGMXxctUJ,,,,,36.102005,-115.1446991,anonymous,EN,,,,Yes,,,,,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat disagree,Somewhat agree,Strongly Agree,Strongly Agree,45 - 54,"$80,000 - $89,999",4 year degree,White,Republican,Highly involved,I don't know,good,I don't know,I don't know
5/25/21 11:46,5/25/21 12:08,IP Address,196.17.65.121,100,1307,TRUE,5/25/21 12:08,R_1rk9uOcAqMqdHZl,,,,,34.05439758,-118.2440033,anonymous,EN,,Yes,,,,,,,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,18 - 24,"$90,000 - $99,999",4 year degree,Asian,Democrat,Moderately involved,democrats,six years,"Joe Bieden, Ilir Meta, Elizabeth",Trans-Pacific Partnership
5/25/21 12:04,5/25/21 12:08,IP Address,73.243.197.166,100,248,TRUE,5/25/21 12:08,R_2qxVfFrvtM7kmlV,,,,,39.62530518,-104.7863007,anonymous,EN,,,,,,,,Yes,Somewhat agree,Strongly disagree,Strongly Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat disagree,Strongly Agree,Strongly Agree,Strongly Agree,35 - 44,"$30,000 - $39,999",Some college,White,Independent,Neutral,Democrats,6 years,"Merkel, Johnson, Bolsonaro",I don't know
5/25/21 12:01,5/25/21 12:08,IP Address,185.172.67.238,100,402,TRUE,5/25/21 12:08,R_2SDGfbBCIndPBCf,,,,,32.81370544,-96.87039948,anonymous,EN,,,,,,,,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,25 - 34,"$20,000 - $29,999",Professional degree,White,Republican,Moderately involved,GOOD,GOOD,GOOD,GOOD
5/25/21 12:00,5/25/21 12:08,IP Address,71.72.82.181,100,457,TRUE,5/25/21 12:08,R_OJp6NjPaW791ft7,,,,,39.92750549,-82.00319672,anonymous,EN,,Yes,,,,,,,Strongly Agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,35 - 44,"$50,000 - $59,999",Professional degree,Black or African American,Democrat,Neutral,"The speaker of the United States House of Representatives, commonly known as the speaker of the House",six years,"Afghanistan	President – Ashraf Ghani	President – Ashraf Ghani Albania	President – Ilir Meta	Prime Minister – Edi Rama Algeria	President – Abdelmadjid Tebboune	Prime Minister – Abdelaziz Djerad","Technology, IT etc (11) TPP — The Paradise Project. TPP — The Phat Phree. TPP — The Pretty Ponies. TPP — Third Party Producer"
5/25/21 12:06,5/25/21 12:08,IP Address,63.75.241.117,100,116,TRUE,5/25/21 12:08,R_NW3US29t7l5b9vP,,,,,42.58360291,-83.49890137,anonymous,EN,Yes,,,,,,,,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Strongly Agree,35 - 44,"$40,000 - $49,999",4 year degree,White,Independent,Highly involved,I don't know.,I don't know.,I don't know.,I don't know.
5/25/21 12:02,5/25/21 12:08,IP Address,23.29.115.167,100,372,TRUE,5/25/21 12:08,R_22D2BRxnYRi28Gk,,,,,27.98750305,-82.45829773,anonymous,EN,,,,,Yes,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,25 - 34,"$70,000 - $79,999",4 year degree,White,Republican,Neutral,"''I don't know.""","""I don't know.""","""I don't know.""","""I don't know."""
5/25/21 12:02,5/25/21 12:08,IP Address,23.226.23.24,100,354,TRUE,5/25/21 12:08,R_3R8bPimY1QBoze8,,,,,37.75100708,-97.8219986,anonymous,EN,,Yes,,,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,45 - 54,"Less than $10,000",2 year degree,White,Republican,Neutral,"""I don't know.""",6 years,"""I don't know.""",Trans-Pacific Partnership
5/25/21 12:06,5/25/21 12:08,IP Address,73.167.33.128,100,154,TRUE,5/25/21 12:08,R_ahqYNu7KBCr7CN3,,,,,41.67419434,-72.86940002,anonymous,EN,Yes,,,,,,,,Strongly Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,25 - 34,"$70,000 - $79,999",4 year degree,White,Republican,Moderately involved,good,2 week,i dont know,3
5/25/21 12:03,5/25/21 12:09,IP Address,99.10.100.125,100,347,TRUE,5/25/21 12:09,R_1MLHIsX8R89AR0T,,,,,32.7052002,-97.33509827,anonymous,EN,,,Yes,,,,,,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,25 - 34,"$40,000 - $49,999",4 year degree,Black or African American,Democrat,Moderately involved,Democrats,Six years,"Ashraf Ghani,  Ilir Meta, Abdelmadjid Tebboune","The Trans-Pacific Partnership (TPP) was the centerpiece of President Barack Obama's strategic pivot to Asia. Before President Donald J. Trump withdrew the United States in 2017, the TPP was set to become the world's largest free trade deal, covering 40 percent of the global economy."
5/25/21 12:04,5/25/21 12:09,IP Address,171.61.233.228,100,262,TRUE,5/25/21 12:09,R_0qux9vJwqhSyvOF,,,,,12.89959717,80.22088623,anonymous,EN,,,,,Yes,,,,Strongly Agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,25 - 34,"$30,000 - $39,999",4 year degree,American Indian or Alaska Native,Republican,Moderately involved,US,6,"Ashraf Ghani, Ilir Meta,Abdelmadjid Tebboune","The Trans-Pacific Partnership (TPP) was the centerpiece of President Barack Obama's strategic pivot to Asia. Before President Donald J. Trump withdrew the United States in 2017, the TPP was set to become the world's largest free trade deal, covering 40 percent of the global economy."
5/25/21 12:07,5/25/21 12:09,IP Address,212.162.151.126,100,102,TRUE,5/25/21 12:09,R_2RV4XwNH6Fg7lKE,,,,,41.87770081,-87.63760376,anonymous,EN,,,,,Yes,,,,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly Agree,25 - 34,"$80,000 - $89,999",4 year degree,White,Democrat,Not very involved,I don't know.,6,I don't know.,The Trans-Pacific Partnership 
5/25/21 12:04,5/25/21 12:09,IP Address,24.170.18.224,100,292,TRUE,5/25/21 12:09,R_12avrW4GPsfRr9S,,,,,31.93840027,-106.4033966,anonymous,EN,,,,,,,,Yes,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,35 - 44,"$60,000 - $69,999",Professional degree,Black or African American,Republican,Neutral,United States House of Representatives,6,"Ashraf Ghani,Edi Rama,Adbelaziz Djered",Trans Pacific Partnership
5/25/21 11:58,5/25/21 12:09,IP Address,103.114.211.92,100,648,TRUE,5/25/21 12:09,R_2v7CRQqfLMRcQYi,,,,,11.01420593,76.99411011,anonymous,EN,,,,,,Yes,,,Somewhat agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Somewhat agree,25 - 34,"$100,000 - $149,999",4 year degree,White,Republican,Neutral,Democratic,6,"Xi Jinping, Jeff Bezos,Narendra Modi",Trans pacific partnership
